r_0,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14,r_15,r_16,r_17,r_18,r_19,r_20,r_21,r_22,r_23,r_24,r_25,r_26,r_27,r_28,r_29,r_30,r_31,r_32,r_33,r_34,r_35,r_36,r_37
0.6524172,1.0284266,1.1438094,1.0204117,1.3451319,0.9836684,0.9791653,1.0457509,1.2574017,0.8738326,0.72169,1.0800937,1.1688627,0.7992873,0.797206,1.1322494,0.7660624,0.8736377,1.1591315,0.7538127,0.7570785,0.9180099,0.7310197,0.7592105,0.7740587,0.816204,0.9339259,0.8550068,1.4205739,1.0825746,1.1303281,1.1673627,1.2076892,0.7751161,0.979576,0.8524354,0.8794465,1.5874335
0.6527373,1.0446776,1.1678044,1.0204117,1.3649159,0.9836684,0.9803037,1.0665854,1.2834908,0.8778393,0.7234427,1.0859985,1.1699252,0.8000383,0.8056564,1.139286,0.7664363,0.8736377,1.1656326,0.7575129,0.7673412,0.9180099,0.7310197,0.7671349,0.7787738,0.816204,1.0186152,0.8550068,1.4205739,1.1349484,1.1309364,1.1705622,1.211538,0.7810037,1.0230262,0.8583575,0.8794465,1.6098893
0.6529439,1.0477992,1.1721813,1.0521318,1.3649159,0.9846102,1.0289814,1.0665854,1.3363588,0.9079031,0.7242262,1.091087,1.1976251,0.8043133,0.8518083,1.1847152,0.7664363,0.8870753,1.1656326,0.7674745,0.783008,0.9280653,0.7310816,0.7733594,0.7943061,0.8240627,1.0186152,0.8701456,1.4452434,1.1423559,1.1717248,1.2308332,1.2172754,0.7926153,1.0230262,0.8670921,0.891921,1.6688036
0.652949,1.0924098,1.2182964,1.0521318,1.4293754,0.9992364,1.0289814,1.1266049,1.3653841,0.9079031,0.7247637,1.091087,1.2427445,0.8338459,0.8853804,1.2106939,0.7747894,0.9105086,1.1674948,0.7733253,0.791202,0.9280653,0.7350068,0.7733594,0.7943061,0.8261689,1.0950926,0.8767697,1.4535781,1.1423559,1.229019,1.2337482,1.224982,0.8002907,1.0974253,0.8859464,0.891921,1.7403438
0.6545825,1.0983019,1.2407051,1.0788388,1.4549301,1.0062243,1.0547073,1.1371264,1.3888806,0.9203315,0.726108,1.2342953,1.2512459,0.8677294,0.9077173,1.2303305,0.7805948,0.9278203,1.17763,0.7741053,0.813147,0.952043,0.7417964,0.777647,0.7989602,0.836146,1.095856,0.8792165,1.4767831,1.1450541,1.239418,1.2576077,1.3012119,0.8068004,1.0974253,0.911536,0.8921146,1.7497146
0.6551821,1.104966,1.259361,1.0788388,1.4858041,1.0242207,1.0863425,1.1909658,1.4017346,0.9406619,0.726701,1.2733913,1.2778353,0.872629,0.9077173,1.2303305,0.7866799,0.9609986,1.1873947,0.7787457,0.8137334,0.9524184,0.7553701,0.7794152,0.8209862,0.8717788,1.1114958,0.906675,1.6515783,1.1604965,1.2475552,1.3308969,1.378706,0.8086582,1.100182,0.9115534,0.8921146,1.7647851
0.6554026,1.1144982,1.2641257,1.0796638,1.5529667,1.0242207,1.0946991,1.2219553,1.4322298,0.9521895,0.7343593,1.280321,1.3064758,0.8737311,0.9189116,1.2578714,0.7917414,1.0389787,1.1873947,0.7854223,0.853306,0.9524184,0.7553701,0.7794152,0.8229801,0.8758665,1.1128535,0.9332421,1.693255,1.2681115,1.2631516,1.3563132,1.614514,0.8215799,1.1504762,0.953007,0.9157306,1.7685845
0.6556487,1.1329699,1.2941697,1.0796638,1.7354972,1.1305376,1.0946991,1.2450796,1.4332774,0.95905,0.7363883,1.2986708,1.3238759,0.8756363,0.9339603,1.3153768,0.7917414,1.0722937,1.2098616,0.8269961,0.8581101,0.9996176,0.7621751,0.7906605,0.8748799,0.8858104,1.1549863,0.9792906,1.7226445,1.2723037,1.2634962,1.3577804,1.6361887,0.8271842,1.1716074,0.9543832,0.9462973,1.7709597
0.6557227,1.1329699,1.3973665,1.1191411,1.760099,1.1305376,1.1068003,1.380838,1.6603586,0.95905,0.7399845,1.317529,1.420141,0.8882736,0.934129,1.379558,0.8077925,1.1223677,1.2174757,0.895051,0.8849841,1.0006141,0.7623664,0.8063103,0.8748799,0.9197593,1.1549863,0.9792906,1.742328,1.2787943,1.2634962,1.369596,1.6523263,0.8271842,1.1716074,0.9549236,0.9465777,1.7751336
0.6557443,1.1698667,1.4128113,1.1585501,1.7779711,1.1445682,1.1180712,1.4361789,1.6958045,0.9590808,0.7400738,1.3218104,1.4772754,0.9069109,1.0404444,1.476116,0.8485828,1.1223677,1.3539754,0.9124742,0.8977036,1.0006141,0.7715217,0.8067946,0.8770121,0.9446973,1.2135673,1.0518134,1.769455,1.2841599,1.2884891,1.3730058,1.6989708,0.8323699,1.2050377,0.973598,1.0438501,1.7817318
0.6557443,1.2423182,1.4935258,1.1605393,1.7972505,1.2617983,1.1264081,1.5356439,1.7041506,1.0033444,0.741423,1.4213767,1.5584144,1.0397846,1.0404444,1.7087578,0.8527112,1.1509686,1.4334056,0.9278806,0.8977036,1.1085789,0.8028654,0.8454732,0.8770121,0.9635909,1.2427593,1.0678217,1.7735571,1.3450489,1.3409585,1.4770655,1.7238647,0.8327528,1.2050377,0.9740658,1.0535588,1.7883325
0.6565927,1.2445802,1.5313264,1.1609643,1.8046926,1.2842835,1.2227284,1.6244575,1.7194272,1.1143186,0.7436234,1.4379515,1.6066793,1.0421989,1.0411344,1.7087578,0.8737929,1.2223073,1.4503509,1.0026477,0.9195403,1.1519333,0.8028654,0.8746705,0.8996111,0.9892378,1.2806466,1.1080232,1.7787302,1.3646569,1.3481981,1.4892689,1.7767429,0.8462243,1.2103363,0.9740658,1.0594893,1.8216173
0.6569828,1.277779,1.6749031,1.1695023,1.8046926,1.2842835,1.2466622,1.6940062,1.730718,1.1490046,0.7465246,1.4967826,1.6066793,1.0978474,1.0505079,1.7178559,0.8771019,1.2360594,1.5938939,1.0277813,0.9243884,1.1653379,0.8254692,0.9079674,0.8996111,1.0023996,1.2907588,1.1080232,1.7808247,1.5386928,1.3997883,1.6155269,1.7776547,0.8572885,1.2240665,1.0015833,1.1017307,1.8274357
0.6570602,1.3352549,1.691518,1.210266,1.8098116,1.296322,1.2657203,1.7059568,1.7513956,1.2056699,0.752821,1.5149187,1.6833219,1.1192808,1.0644941,1.7318207,0.8771019,1.2427288,1.6247691,1.0277813,0.9450927,1.1782485,0.8254692,0.934555,0.9300659,1.0023996,1.3013648,1.1305068,1.7865057,1.5885777,1.4274827,1.6317024,1.7868786,0.8637531,1.2528548,1.0111494,1.1017307,1.8367786
0.6570602,1.3820026,1.6974248,1.2805587,1.815144,1.308175,1.2675098,1.7098987,1.7518738,1.2106267,0.7618019,1.5357639,1.6960716,1.1361908,1.1222114,1.7525005,0.8913295,1.2618512,1.6366917,1.0604843,1.0311656,1.1790784,0.8421212,0.934555,0.9300659,1.0235512,1.3169745,1.1606202,1.8023366,1.712385,1.4857783,1.6691989,1.7874793,0.8708788,1.2531225,1.0432394,1.1214408,1.8441565
0.6575401,1.416566,1.7154358,1.3491196,1.815144,1.3612414,1.2700645,1.7287407,1.7644686,1.2106267,0.7670129,1.6740128,1.707064,1.1468124,1.1222114,1.7541507,0.9094298,1.2621407,1.6835302,1.0949404,1.0311656,1.195732,0.8451597,0.9639296,0.9310002,1.0522059,1.3468694,1.1689765,1.8152691,1.7247746,1.63076,1.7409204,1.7953749,0.8708788,1.266333,1.056067,1.2329837,1.8441565
0.6581002,1.4673347,1.7204528,1.3817755,1.837745,1.4994895,1.3996476,1.7452475,1.7652316,1.2217605,0.7709558,1.7030255,1.7213416,1.1656783,1.1362771,1.7587715,0.9143854,1.2882357,1.7138325,1.1071335,1.0814854,1.2181556,0.8682836,0.9639296,0.9310002,1.1275427,1.4129967,1.1710004,1.8255831,1.7249008,1.7028693,1.7629916,1.8340155,0.8785709,1.266333,1.0946285,1.2624494,1.8460726
0.6581324,1.4939082,1.7350322,1.3833616,1.8479229,1.6796376,1.4012067,1.7605081,1.7686177,1.2847046,0.7886288,1.7125739,1.7213416,1.2167401,1.149832,1.7772022,0.9250214,1.2882357,1.7197405,1.1540496,1.1098694,1.2472841,0.8720957,0.9644721,0.9637995,1.1371133,1.4129967,1.1833994,1.8255831,1.7779802,1.7758336,1.7629916,1.8340155,0.8785709,1.3181141,1.1297882,1.2673682,1.8503131
0.6581324,1.510432,1.7354818,1.3889548,1.8479229,1.681242,1.4500558,1.7793522,1.7943773,1.2972515,0.8088744,1.7309564,1.7507007,1.2269331,1.1659025,1.7906217,0.9312661,1.3058207,1.7298983,1.1706914,1.1371969,1.2967889,0.8844473,0.9644721,0.9704327,1.1429405,1.4501632,1.1971778,1.8348263,1.7864922,1.787475,1.7884055,1.8427314,0.9217743,1.3411104,1.1687638,1.2673682,1.8503131
0.658503,1.5774225,1.7430148,1.4405737,1.8810293,1.7052391,1.6174505,1.7872549,1.7986939,1.4692571,0.8133097,1.7421797,1.7524179,1.249581,1.241216,1.8099442,0.9456139,1.3063988,1.7313572,1.1834755,1.1386297,1.3916289,0.9515547,0.9708746,0.9905511,1.1444422,1.4501632,1.2002991,1.8406272,1.7864922,1.7899909,1.7884055,1.8512351,0.9217743,1.3598329,1.1864691,1.2709633,1.8550836
0.6585054,1.6523215,1.7441923,1.4787739,1.8865624,1.7078274,1.6412844,1.7893701,1.8012962,1.4861513,0.8190484,1.7556653,1.7776096,1.268165,1.2450427,1.8121074,0.9466963,1.3624406,1.7405859,1.2011443,1.1439525,1.4497236,1.0103123,0.9711814,1.0225075,1.1462589,1.4965938,1.2100662,1.8522221,1.7962148,1.804622,1.7959428,1.8522327,0.9414495,1.3713636,1.2042792,1.273659,1.9089485
0.6594056,1.6714657,1.7676824,1.6876394,1.9029511,1.7269647,1.6987643,1.7963417,1.8092886,1.4983814,0.8290429,1.777046,1.7807225,1.268165,1.256538,1.8261234,0.9553325,1.4149255,1.743471,1.279368,1.1765602,1.5371698,1.0103123,0.978387,1.034203,1.1740899,1.5225761,1.2556559,1.8531554,1.8131761,1.8087144,1.8131361,1.8522327,0.9979881,1.535096,1.2263138,1.3176008,1.9177767
0.659414,1.6902977,1.7921763,1.7183021,1.9029511,1.7316903,1.7071363,1.8060125,1.8252662,1.7032066,0.8333396,1.7844386,1.7835031,1.2683509,1.2704401,1.8290896,1.0288335,1.4730674,1.7439143,1.279368,1.1956431,1.5951289,1.0695396,0.978387,1.0392442,1.1772428,1.6258712,1.2560196,1.8560954,1.8184033,1.8087144,1.8324277,1.8544242,0.9979881,1.5510248,1.2374004,1.3209584,1.9284957
0.6597494,1.7176514,1.8045389,1.7183021,1.9054344,1.7443457,1.7267263,1.8074374,1.8282438,1.7511907,0.8333396,1.8043966,1.7862545,1.3282386,1.2704401,1.8361282,1.0525916,1.5533892,1.7630242,1.297055,1.1956431,1.6010109,1.0695396,1.0186461,1.0392442,1.245939,1.6959053,1.2560196,1.8560954,1.8291466,1.808864,1.8405792,1.8544242,1.063617,1.687814,1.2374004,1.3251665,1.9492207
0.6598728,1.7396477,1.8123031,1.7272074,1.9118951,1.7716061,1.7532156,1.8284606,1.8289126,1.7535632,0.8397165,1.8043966,1.7977744,1.3847779,1.3107698,1.8404454,1.0590417,1.5715166,1.7757191,1.297055,1.2038216,1.6436372,1.0749504,1.0395668,1.0442392,1.2612243,1.7320932,1.3470195,1.8591014,1.8318754,1.8090955,1.8414104,1.8671311,1.0657361,1.6980034,1.259562,1.4131407,1.9492207
0.6598728,1.7556797,1.8141289,1.7279374,1.9118951,1.7880311,1.7553208,1.8381564,1.853967,1.759006,0.8730012,1.8086297,1.8165583,1.5828185,1.3648355,1.8461187,1.0602197,1.6554088,1.7757191,1.3285867,1.2038216,1.7097654,1.0749504,1.0873117,1.0867246,1.2956435,1.7610379,1.5582234,1.8765497,1.8318754,1.817897,1.8471997,1.921375,1.1328564,1.6999462,1.3447585,1.6882051,1.9544245
0.6608735,1.7654593,1.8404414,1.7462824,1.9131988,1.7912405,1.7553208,1.8579193,1.8623338,1.7605939,1.016775,1.8183127,1.830276,1.7137831,1.3819295,1.8559184,1.0614186,1.6744996,1.7817199,1.3325057,1.272753,1.758428,1.0909354,1.1309912,1.1713378,1.349651,1.7809076,1.6191112,1.87848,1.8335993,1.817897,1.8471997,1.921375,1.1732484,1.6999462,1.354709,1.7049374,1.9707543
0.6609294,1.7678081,1.8520928,1.754385,1.9234781,1.7921171,1.7573243,1.8579193,1.8649541,1.7654331,1.0909406,1.8183127,1.8536876,1.7343113,1.6391221,1.8559184,1.0662592,1.6916926,1.8077675,1.3844232,1.2844891,1.7717164,1.0909354,1.1574865,1.2056782,1.361182,1.8006399,1.7074312,1.8855048,1.8350233,1.8232599,1.8868578,1.9450791,1.1827899,1.744845,1.354709,1.7302711,1.9734503
0.6612767,1.7820896,1.8720391,1.7629949,1.9357881,1.8230677,1.7649868,1.8710179,1.8710436,1.7820303,1.1414496,1.8251815,1.8555025,1.7352893,1.6781722,1.8709625,1.0746007,1.7383007,1.8077675,1.3856993,1.2893775,1.7731738,1.147037,1.1574865,1.2081391,1.361182,1.8028146,1.732265,1.8964374,1.8386525,1.8308138,1.8868578,1.9450791,1.2037185,1.7529164,1.3768215,1.7852596,1.9915222
0.6615345,1.7960098,1.8795913,1.7720941,1.939167,1.8230677,1.7769672,1.8824047,1.8719543,1.7931147,1.1505784,1.8251815,1.8555025,1.7628201,1.7167723,1.8709625,1.0746007,1.7928757,1.8077772,1.5367814,1.3515924,1.7922539,1.147037,1.1663019,1.239012,1.4590545,1.8065447,1.7418209,1.8964374,1.8393034,1.8451152,1.8887476,1.945686,1.2155307,1.7655195,1.3774063,1.7853057,2.0327015
0.6621493,1.8066685,1.8795913,1.8048293,1.939167,1.8234796,1.7840636,1.8824047,1.8719543,1.8022493,1.1652787,1.8272672,1.8600725,1.7743289,1.7616891,1.8764468,1.1573046,1.8048427,1.8188479,1.5409821,1.3515924,1.8077722,1.2091495,1.1670563,1.324094,1.6587031,1.8247518,1.7698664,1.8997272,1.8537574,1.8514974,1.8887476,1.945686,1.2918588,1.7829215,1.3963996,1.8059609,2.0327015
0.6627033,1.8071404,1.8970565,1.8068663,1.9561344,1.8251647,1.7894719,1.8843001,1.882003,1.8256325,1.1723214,1.8285042,1.8805469,1.7951365,1.7752858,1.8764468,1.1641163,1.8064133,1.8307955,1.5708064,1.4248486,1.8127278,1.2155869,1.1670563,1.3265072,1.6787873,1.8247518,1.7745212,1.915048,1.8537574,1.8523041,1.9227186,1.9717642,1.313443,1.7923615,1.5693648,1.8075608,2.0482224
0.662774,1.8103793,1.9004073,1.8229335,1.966093,1.832827,1.7903203,1.8844342,1.8978685,1.8333781,1.186421,1.8344889,1.887022,1.813057,1.783755,1.8804483,1.1729365,1.8088768,1.8347011,1.7000931,1.5238132,1.8177653,1.2361144,1.211591,1.3378825,1.7129921,1.8425064,1.7958391,1.915048,1.9021683,1.8543309,1.9352605,1.9779397,1.3419422,1.7988444,1.629278,1.8146393,2.1038104
0.6629061,1.8103793,1.9004073,1.8339902,1.966093,1.8345649,1.797486,1.8844342,1.8978685,1.8522041,1.2080269,1.8360852,1.887022,1.813987,1.7864148,1.8853336,1.1803765,1.8284978,1.8350718,1.7345196,1.6012725,1.8221119,1.4597022,1.211591,1.4345897,1.7548278,1.8454925,1.7958391,1.9346461,1.9021683,1.8606251,1.9428492,1.9779397,1.3588241,1.802038,1.7123446,1.8146393,2.1049222
0.6643606,1.8431094,1.9100845,1.8495789,1.9842035,1.8442744,1.8118566,1.9393448,1.9051871,1.8543492,1.2386176,1.83892,1.9038623,1.820441,1.7880327,1.8853336,1.1884988,1.8329034,1.8549261,1.7782606,1.630851,1.846744,1.5176934,1.2674226,1.4700343,1.7702904,1.8454925,1.8221682,1.9657499,1.9077794,1.8620921,1.9428492,1.9802586,1.4175992,1.8092946,1.7284246,1.8401168,2.1068585
0.6643611,1.8431094,1.918363,1.8611636,2.0028242,1.8461576,1.8316166,1.9393448,1.9051871,1.8579239,1.2386176,1.8405539,1.9053439,1.8397625,1.7950988,1.8893708,1.2252305,1.8329034,1.8564841,1.7790078,1.6857114,1.8581052,1.5944626,1.3068947,1.5275303,1.7742655,1.8542722,1.8225012,1.9890563,1.9271351,1.8642802,2.0531976,2.1321916,1.6559706,1.810621,1.7394953,1.8659799,2.1068585
0.6646142,1.8453696,1.9200001,1.8640817,2.0028242,1.8671834,1.8491197,1.9592875,1.9113351,1.8623237,1.260826,1.8511489,1.9053439,1.850344,1.7983963,1.8893708,1.2514989,1.8391315,1.8808831,1.7960726,1.7357577,1.9195287,1.6985607,1.3108784,1.5833601,1.7782123,1.8830244,1.8267136,1.9890563,1.9363261,1.8947529,2.0531976,2.1321916,1.6837471,1.810621,1.7567268,1.8659799,2.1257487
0.6660309,1.8465259,1.9200001,1.8665443,2.0096307,1.8687308,1.8688093,1.9592875,1.933907,1.8718359,1.5552711,1.8517836,1.9165,1.8726731,1.8202961,1.8952708,1.3254816,1.8479019,1.8820536,1.7986401,1.7463364,1.9268814,1.7034647,1.3285939,1.6032248,1.7822382,1.8830244,1.8378644,2.0136784,1.9363261,1.9022404,2.0860486,2.1453599,1.7383199,1.8277755,1.7699954,1.8776762,2.1257487
0.6663709,1.8483259,1.9237063,1.8830161,2.028622,1.870514,1.872506,1.9841304,1.9458091,1.8808138,1.569163,1.8547821,1.9244086,1.8726731,1.8202961,1.8958273,1.3963475,1.8479019,1.8965324,1.8213527,1.7666877,1.9486645,1.7382345,1.4231329,1.6790497,1.7822382,1.8866559,1.8423826,2.0457564,1.9444871,1.915499,2.1090593,2.1678111,1.7457329,1.8355833,1.7718274,1.8776762,2.1445442
0.6663912,1.8571777,1.9671156,1.8870169,2.0460141,1.872785,1.881194,1.9902667,1.95899,1.8808138,1.5727437,1.8561781,1.9244086,1.8859655,1.833776,1.8958273,1.4103357,1.8604667,1.8965324,1.8369446,1.7723158,1.9657145,1.7392165,1.4692017,1.6907972,1.794973,1.9111294,1.8445201,2.0597443,1.9480765,1.915499,2.1352983,2.1720748,1.7785171,1.8371053,1.7726811,1.892685,2.1445442
0.667365,1.8582106,1.9922182,1.88994,2.0460141,1.8795218,1.8969645,2.1097687,1.9775674,1.8848443,1.6050555,1.8566556,1.952486,1.8859655,1.837402,1.8960895,1.411053,1.8648467,1.8998958,1.8480017,1.7792728,2.0056922,1.7491728,1.4812645,1.7267221,1.8070652,1.9259368,1.8451607,2.0670411,1.9480765,1.933703,2.1448785,2.1720748,1.782432,1.8387268,1.7873344,1.892685,2.1547781
0.6675452,1.8775442,1.9988818,1.9003498,2.0461242,1.8795218,1.8971519,2.1504182,2.0186886,1.8862962,1.6698446,1.8621107,2.0322689,1.8964056,1.8441072,1.9013515,1.411053,1.8785065,1.8998958,1.8532577,1.8021175,2.028342,1.7565877,1.5716458,1.744466,1.8070652,1.9337102,1.8486065,2.0958018,1.9588997,1.9671073,2.1448785,2.1873229,1.7855046,1.8429179,1.8101919,1.8959254,2.1759914
0.6679094,1.8818647,2.0027402,1.9122088,2.0461242,1.8832275,1.9558837,2.1504182,2.0384949,1.8913779,1.691127,1.8627754,2.0512742,1.9003444,1.8536709,1.903988,1.4678511,1.8810939,1.9149784,1.8571025,1.8026016,2.0506798,1.7626516,1.6230229,1.7593853,1.8103478,1.9337102,1.8908272,2.0978027,1.9588997,1.9833588,2.1507899,2.4582142,1.8006441,1.8513744,1.813957,1.9083047,2.1947186
0.6686303,1.8818647,2.0027402,1.9240496,2.0592672,1.8913741,1.9558837,2.1573735,2.0805783,1.9017604,1.7211242,1.8657015,2.1265716,1.9003444,1.8536709,1.9069279,1.5398909,1.8840459,1.9169334,1.9041795,1.8127239,2.076557,1.7741305,1.7095964,1.7620862,1.8328429,1.9391581,1.8908272,2.0978027,1.9679407,1.9833588,2.1537866,2.8452013,1.8044882,1.8579684,1.8166452,1.9111669,2.2243969
0.6703816,1.8859592,2.041084,1.9311803,2.0592672,1.9103742,1.9681626,2.1633073,2.0807369,1.9158228,1.7415302,1.8666543,2.1265716,1.9151167,1.8575772,1.9069279,1.602764,1.8892836,1.9536198,1.9056848,1.8590648,2.1017247,1.775839,1.7174473,1.765045,1.8366044,1.9391581,1.8957354,2.137195,1.9712093,2.0217801,2.175547,2.9016159,1.8055552,1.9095666,1.8205597,1.9130876,2.5287219
0.6705494,1.8974882,2.041084,1.9311803,2.0987945,1.9219315,1.9799826,2.1689791,2.0807369,1.9158228,1.7552138,1.8810171,2.1414131,1.9151167,1.8575772,1.907568,1.658929,1.9439107,2.0090137,1.9931309,1.8608899,2.1082376,1.8058378,1.7245774,1.7666445,1.8366044,1.9503183,1.9484344,2.2184583,1.9712093,2.0217801,2.175547,2.9204522,1.8132363,1.9095666,1.8205597,1.9417506,2.784595
0.6712937,1.8974882,2.1097717,1.939514,2.100342,1.9219315,1.9799826,2.1750419,2.1033846,1.9241493,1.7600804,1.888943,2.8402053,1.91802,1.8578701,1.907568,1.700569,1.9439107,2.0090137,2.0500913,1.8630417,2.1082376,1.8174293,1.7494799,1.7725853,1.856779,1.9528612,1.954872,2.4913184,2.0090544,2.0334196,2.1858185,2.9508033,1.8132363,1.9205094,1.8218728,1.9515023,2.8263699
0.6716655,1.9047177,2.1479873,1.939514,2.1155804,1.9409979,2.0392858,2.1750419,2.1033846,1.9330992,1.766142,1.9062542,2.8402053,1.91802,1.8638398,1.9081417,1.7292042,1.9454173,2.0331405,2.0738352,1.8726206,2.1287733,1.8387929,1.7529876,1.7850789,1.8593999,1.9556241,1.9902252,2.8725146,2.0270959,2.0531413,2.8538512,2.9696549,1.818641,1.9205094,1.8305651,1.9571331,2.8289152
0.6733174,1.9073417,2.1516653,1.9400018,2.1155804,1.9409979,2.0626982,2.231077,2.1259363,1.9330992,1.7682252,1.923983,2.8504024,1.9197739,1.8646699,1.9734443,1.7428852,1.9462175,2.0331405,2.0748038,1.875871,2.1429633,1.851367,1.8106852,1.7881907,1.8603852,1.9556241,2.0472972,2.8725146,2.0342492,2.0911013,2.8871623,3.03345,1.8430321,1.9486357,1.8355563,1.9632557,2.8289152
0.6758322,1.9203897,2.1561628,2.0260961,2.1579411,1.9617904,2.0626982,2.5528949,2.1493719,1.9339538,1.7747016,1.923983,2.8785904,1.9735944,1.8740932,1.9734443,1.7501945,1.9462175,2.0373474,2.0772785,1.877965,2.1429633,1.8515653,1.8121372,1.7974847,1.8800303,1.9574476,2.0931172,2.8924822,2.0346032,2.0911013,2.8871623,3.03345,1.8557196,1.954543,1.8355563,1.9801159,2.8339351
0.6771367,1.926165,2.1642875,2.0486092,2.1639196,1.9617904,2.1351645,2.7299342,2.1493719,1.9457072,1.7943675,1.9470839,2.8785904,1.9735944,1.8775146,2.0598871,1.7522837,1.9594809,2.0391265,2.0772785,1.8800469,2.1492941,1.8573961,1.8143891,1.8175052,1.8800303,1.9719985,2.0931172,2.9126398,2.1926747,2.093157,2.9005032,3.0596533,1.9693973,1.9677433,1.8379853,2.0061282,2.8563661
0.67721,1.926165,2.1642875,2.0679408,2.1645609,1.9629979,2.1741672,2.7838934,2.2104657,1.9702301,1.7943675,1.9505028,2.8786736,1.9938632,1.8775146,2.0615,1.7895443,1.9602896,2.044356,2.1575545,1.9296744,2.1583983,1.8855304,1.8154288,1.8175052,1.9078343,1.994447,2.1185544,2.9126398,2.1926747,2.1192943,2.9289299,3.0596533,1.9742796,2.0112128,1.8474595,2.0433284,2.8625233
0.6775656,1.9288898,2.1693073,2.0802299,2.1717401,1.9775847,2.6368331,2.8319939,2.7061415,1.9847396,1.810946,2.0323451,2.9385909,2.0327006,1.8819801,2.1335661,1.7966328,1.9759848,2.044356,2.1630993,1.934452,2.1731074,1.8933241,1.8193269,1.8218552,1.9187329,1.9952229,2.1464447,2.969281,2.1937369,2.1536044,2.9315424,3.0640874,1.9742796,2.0167806,1.8484105,2.0573582,2.8625233
0.6788034,1.9525174,2.1843015,2.0964706,2.2586027,1.9990434,2.8537635,2.8319939,2.8494675,2.0151451,1.8160625,2.0520246,3.0151026,2.0891714,1.9075541,2.1415031,1.8000054,1.9759848,2.0705521,2.3734656,1.9731819,2.193291,1.92285,1.8357253,1.8284316,1.9329604,1.9952229,2.1464447,2.9754594,2.4446461,2.1789915,2.9507643,3.0640874,1.9925589,2.0862179,1.8509152,2.0573582,2.9767603
0.6788034,1.9554138,2.1902539,2.0993488,2.8305608,2.0119195,2.8981741,2.8543438,2.887483,2.0512109,1.8243353,2.0625536,3.0151026,2.0891714,1.9228502,2.1656358,1.8517289,2.0688651,2.100876,2.7917265,1.9731819,2.5044,1.9438375,1.8517677,1.8409434,1.9569126,2.0018223,2.1479831,3.0548062,2.8354687,2.2081972,2.974251,3.11755,2.0123988,2.1014009,1.8574574,2.0678146,3.0683254
0.67905,1.9554138,2.1902539,2.1211148,2.8890912,2.0274024,2.904366,2.9136413,2.887483,2.0792191,1.8331446,2.0646376,3.0323795,2.1183276,1.9228502,2.165668,1.8689575,2.076375,2.1061667,2.7932687,2.0123952,2.6975715,1.9902097,1.8857965,1.8575843,1.9686527,2.0018223,2.1479831,3.5956352,2.8354687,2.2647492,3.0676053,3.11755,2.1445064,2.1070473,1.8584068,2.0678146,3.0709612
0.6792271,1.9660393,2.2804598,2.1270283,2.8890912,2.0485052,2.9168029,2.9136413,2.9388843,2.0792191,1.8331446,2.0646376,3.0849015,2.1194102,1.9233231,2.2193457,1.8909691,2.0876544,2.1061667,2.8293835,2.0946727,2.7897771,1.9905891,1.8986028,1.8992332,1.9809359,2.0195473,2.1797693,3.5956352,2.8887101,2.5064704,3.1081132,3.5782845,2.1445064,2.1119444,1.8663961,2.0945829,3.0900493
0.6794725,1.9681575,2.8392023,2.1281917,2.9008949,2.0890461,2.9612945,2.9314052,2.9611046,2.1273234,1.8346446,2.080589,3.0948243,2.1378551,1.9233231,2.2277268,1.8909691,2.0876544,2.1146452,2.8293835,2.0946727,2.8377263,2.012567,1.9147215,1.9089,1.9809359,2.0458582,2.2362773,3.6003605,2.8922029,2.591754,3.3235037,3.6003588,2.1754316,2.1119444,1.8670101,2.0945829,3.0900493
0.6819806,1.9846295,2.8616958,2.1392325,2.9147177,2.0890461,2.9612945,2.9314052,2.9611046,2.1273234,1.8489503,2.080589,3.5639839,2.1715264,1.9312387,2.5048575,1.8921604,2.0888177,2.1146452,2.8544911,2.140484,2.8377263,2.012567,1.9147215,1.9193911,2.0113335,2.0462585,2.8177198,3.6032566,2.8980774,2.613609,3.5863475,3.618656,2.1897164,2.1228862,1.8880217,2.1330717,3.1358706
0.6824383,2.0614412,2.8898085,2.1392325,2.9345003,2.0915631,2.9690584,2.9720559,3.0355475,2.1862555,1.8629442,2.0926924,3.5639839,2.1763355,1.942067,2.5962243,1.8992784,2.1732625,2.1258186,2.8743744,2.1413321,2.8802157,2.0245897,2.0483737,1.9436099,2.0154784,2.0462585,2.8380529,3.6733174,2.9007948,2.8012637,3.5863475,3.618656,2.2296615,2.1228862,1.8880217,2.1330717,3.6377078
0.6844704,2.0614412,2.9230395,2.1528687,2.9702974,2.0951317,2.9893962,3.0525426,3.0709022,2.2255328,1.8637995,2.1579487,3.5895607,2.1763355,1.9504367,2.8538214,1.8992784,2.1778793,2.1549173,2.876921,2.1414484,2.880689,2.0657232,2.0483737,1.9538389,2.0395902,2.0988555,2.9373229,3.6850946,2.9007948,2.85169,3.6069662,3.6448058,2.3839756,2.1374917,1.8905507,2.1938925,3.6869781
